ID,Expediente Nº,Año,Localidad,Elementos
7481,3037,2009,RIO PICO,1 minicomponente Nº 783
7482,3572,2009,TRELEW,"1 videoproyector, 1 pantalla"
7483,3572,2009,TRELEW,3 impresoras
7484,3517,2009,CAMARONES,2 lavarropas automaticos de 13.5 kg
7487,3583,2009,TRELEW,1 freezer
7488,3583,2009,TRELEW,"1 TV de 29"""
7489,3583,2009,TRELEW,1 impresora
7490,3557,2009,TRELEW,50 sillas plásticas
7491,3564,2009,TRELEW,1 DVD
7492,3564,2009,TRELEW,"50 sillas, 1 armario metalico"
7493,3570,2009,TRELEW,"1 videoproyector, 1 pantalla"
7495,2895,2009,EPUYEN,1 motoguadaña
7497,2574,2009,COMODORO RIVADAVIA,1 notebook
7498,3534,2009,NAHUEL PAN,"400 metros de manguera de 2"" K4"
7499,3951,2009,CORCOVADO,1 fotocopiadora
7500,3937,2009,CORCOVADO,1 cortadora de fiambre eléctrica
7501,3937,2009,CORCOVADO,1 impresora
7502,3977,2009,ALDEA APELEG,1 DVD
7503,3977,2009,ALDEA APELEG,"1 microondas, 1 multiprocesadora, 1 pastalinda, 1 máquina de picar carne electrica"
7504,3977,2009,ALDEA APELEG,Utensilios de cocina varios
7505,3936,2009,TREVELIN,Elementos de Educación Física
7506,3936,2009,TREVELIN,"1 Videoproyector, 1 pantalla"
7507,3992,2009,TREVELIN,1 cortadora de césped a explosión
7508,3995,2009,ESQUEL,1 cocina de 6 hornallas
7509,3931,2009,TREVELIN,1 impresora
7510,3980,2009,SIERRA COLORADA,1 fotocopiadora
7511,3980,2009,SIERRA COLORADA, 1 multiprocesadora
7512,4008,2009,TREVELIN," 1 TV 29"""
7513,4008,2009,TREVELIN,"1 videoproyector, 1 pantalla"
7514,4008,2009,TREVELIN,1 fotocopiadora
7515,3983,2009,LAGO ROSARIO,200 sillas plásticas
7516,3982,2009,LOS CIPRESES,Elementos de Educación Física
7517,3982,2009,LOS CIPRESES,"3 estabilizadores, 1 picadora de carne eléctrica, 1 batidora"
7518,3979,2009,TREVELIN,200 sillas plásticas
7519,3953,2009,CARRENLEUFU,1 freezer
7520,4007,2009,TREVELIN,"1 minicomponente, 1 micrófono"
7521,4007,2009,TREVELIN,1 fotocopiadora
7522,3932,2009,TREVELIN,1 fotocopiadora
7523,3994,2009,ESQUEL,1 fax
7524,3950,2009,TREVELIN,2 impresoras
7525,3950,2009,TREVELIN,"1 lavarropas automático, 1 secarropas, 1 heladera con freezer, 1 multiprocesadora"
7526,3950,2009,TREVELIN,1 fotocopiadora
7527,3976,2009,TREVELIN,"1 multiprocesadora, 3 mesas de caño, 12 sillas de caño, 6 sillas plasticas, 1 mesa plastica, elementos de educacion fisica"
7528,3935,2009,TREVELIN,"1 multiprocesadora, 1 batidora, 1 pastalinda"
7529,4010,2009,ESQUEL,1 máquina de coser
7530,4006,2009,ESQUEL,2 máquinas de coser
7531,3930,2009,TREVELIN,1 cortadora de césped motor a explosion
7532,3930,2009,TREVELIN,1 impresora
7533,3934,2009,TREVELIN,"1 impresora multifuncion, 1 heladera con freezer, 1 cortadora de fiambre, 1 batidora"
7534,3935,2009,TREVELIN,1 fotocopiadora
7535,3935,2009,TREVELIN,1 impresora
7536,3978,2009,TREVELIN,1 fax
7537,3978,2009,TREVELIN,1 impresora
7538,3993,2009,lago Futalaufquen,"1 TV 29"""
7539,3993,2009,lago Futalaufquen,1 máquina de cortar cesped
7540,3981,2009,TREVELIN,instrumentos musicales
7541,4044,2009,ESQUEL,1 bordeadora
7542,3933,2009,TREVELIN,"1 videoproyector, 1 pantalla"
7543,3933,2009,TREVELIN,14 colchones de 1 plaza
7544,4009,2009,CUSHAMEN,1 DVD
7545,4009,2009,CUSHAMEN,"1 TV 29"""
7546,4009,2009,CUSHAMEN,"1 heladera con freezer, 1 cocina con 6 hornallas"
7547,3949,2009,ALDEA APELEG,Elementos de Educacion Fisica
7548,3929,2009,ALDEA APELEG,"100 sillas plasticas, 15 mesas plasticas"
7549,3677,2009,TRELEW,1 impresora
7550,3980,2009,RAWSON,1 impresora
7551,3057,2009,RAWSON,3 impresoras
7552,3057,2009,RAWSON,1 fotocopiadora
7553,3879,2009,RAWSON,1 DVD
7554,3246,2009,GAIMAN,1 impresora
7555,3246,2009,GAIMAN,1 cámara digital
7556,3366,2009,GAIMAN,3 impresoras
7557,3366,2009,GAIMAN,1 videofilmadora
7558,3828,2009,ARROYO VERDE,"1 bajomesada, 15 almohadas, 15 cubrecamas, 1 mesa de TV de 29"", 1 repisa para microondas, 1 bomba elevadora de agua de 1hp"
7559,3395,2009,GAN GAN,1 DVD
7560,2289,2009,TRELEW,1 impresora multifunción
7561,3395,2009,GAN GAN,"3 TV 29"""
7562,3395,2009,GAN GAN,"1 amasadora, 1 lustradora, 1 aspiradora, 1 plancha"
7563,3649,2009,GAIMAN,"2 monitores LCD 23"""
7564,3625,2009,PTO MADRYN,1 fotocopiadora
7565,3052,2009,ATILIO VIGLIONE,"1 freezer, 1 multiprocesadora, 1 batidora, 1 picadora de carne, 1 motoguadaña"
7566,2564,2009,ATILIO VIGLIONE,2 impresoras
7567,3052,2009,ATILIO VIGLIONE, 2 PC
7568,3052,2009,ATILIO VIGLIONE,"1 minicomponente, 1 micrófono"
7569,3036,2009,GOBERNADOR COSTA,"15 balones de basquet, 5 pelotas de handball, 3 cronómetros, 5 juegos de tarjetas para arbitros, 15 pelotas de volley, 10 pelotas de futbol de salon, 2 redes de volley, 2 redes de futbol, 5 silbatos, 10 colchonetas"
7570,3429,2009,PASO DE INDIOS,"1 Lavarropas, 1 secarropas, 1 máquina de coser, 1 pastalinda, 1 microondas, 1 mini pimer"
7571,2780,2009,CHOLILA,Juegos de psicomotricidad - cuerpos blandos de goma espuma forrados con tela lavable
7572,2781,2009,CHOLILA,"1 Oxímetro de pulso de mesa, 1 tensiómetro aneroide, 1 audiómetro portátil, 1 otoscopio"
7573,3335,2009,TECKA,1 impresora
7574,3396,2009,BUENOS AIRES CHICO,"1 videoproyector, 1 pantalla"
7575,3054,2009,COMODORO RIVADAVIA,"Elementos médicos , comprados por Ordenes de Compra Nº1318/09 y 1319/09 por un monto de $5.336,00 y $28.765,00, respectivamente.-"
7576,3067,2009,COMODORO RIVADAVIA,"Elementos médicos , comprados por Ordenes de Compra Nº1494/09, 1495/09, 1496/09 y 1526/09 por un monto de $1.128,60  , $21.287,00  , $100.066,00   y $39.737,54, respectivamente.-"
7577,1320,2009,COMODORO RIVADAVIA,"1 Ecógrafo comprado por Ordenes de Compra Nº1320/09, por un monto de $27.900,00 .-"
7578,3818,2009,LAS PLUMAS,1 heladera con freezer
7579,3754,2009,RAWSON,"1 TV 29"""
7580,3754,2009,RAWSON,1 heladera con freezer
7581,3754,2009,RAWSON,1 DVD
7582,2836,2009,TRELEW,2 impresoras
7583,2836,2009,TRELEW,2 PC
7584,2836,2009,TRELEW,2 estabilizadores de tensión
7585,2836,2009,TRELEW,"1 videoproyector, 1 pantalla"
7586,3674,2009,SARMIENTO,"50 sillas, 1 equipo de sonido"
7587,3875,2009,RIO MAYO,Vajilla varia
7588,3956,2009,RICARDO ROJAS,"1 freezer,  1 cocina industrial"
7589,3875,2009,RIO MAYO,"1 freezer, 1 lavarropas, 7 cuchetas, 14 colchones, 14 almohadas, 1 mesa p/PC, 5 alacenas, 1 biblioteca, 1 mesa de cocina, 1 modular, 8 Sillas de caño"
7590,3742,2009,RAWSON,"8 PC, 7 impresoras"
7591,4559,2009,COMODORO RIVADAVIA,1 impresora
7592,4559,2009,COMODORO RIVADAVIA,1 fotocopiadora
7593,4559,2009,COMODORO RIVADAVIA,1 PC
7594,4567,2009,COMODORO RIVADAVIA,1 DVD
7595,4567,2009,COMODORO RIVADAVIA,"1 TV 29"""
7596,4567,2009,COMODORO RIVADAVIA,1 videoproyector
7597,4051,2009,COMODORO RIVADAVIA,"1 notebook, 4 armarios"
7598,4051,2009,COMODORO RIVADAVIA,1 impresora
7599,3910,2009,COMODORO RIVADAVIA,1 fotocopiadora
7600,3910,2009,COMODORO RIVADAVIA,2 PC
7601,3910,2009,COMODORO RIVADAVIA,1 impresora
7602,4446,2009,RADA TILLY,1 aire acondicionado de 8000 Fs
7603,4558,2009,COMODORO RIVADAVIA,1 videoproyector
7604,4594,2009,COMODORO RIVADAVIA,1 fotocopiadora
7605,4594,2009,COMODORO RIVADAVIA,"1 TV 29"""
7606,4398,2009,COMODORO RIVADAVIA,"1 impresora multifuncion, 1 máquina de cortar fiambre, 18 sillas, 1 multiprocesadora, 1 horno de conveccion electrico, 1 heladera c/freezer, 1 cocina"
7607,4398,2009,COMODORO RIVADAVIA,"1 minicomponente, 1 microfono"
7608,4398,2009,COMODORO RIVADAVIA,1 PC
7609,4398,2009,COMODORO RIVADAVIA,1 fax
7610,4307,2009,COMODORO RIVADAVIA,100 sillas
7611,4307,2009,COMODORO RIVADAVIA,1 fotocopiadora
7612,4573,2009,COMODORO RIVADAVIA,"43 Juegos de Camisetas, 86 pelotas Nº 5"
7613,4051,2009,COMODORO RIVADAVIA,2 notebooks
7614,4571,2009,COMODORO RIVADAVIA,"1 carro p/elementos de limpieza, 3 notebooks"
7615,4571,2009,COMODORO RIVADAVIA, 50 sillas
7616,4447,2009,COMODORO RIVADAVIA,"1 banco de trabajo de musculatura, 1 lavarropas de 13 kg, 30 tazas de te, 30 cucharitas de te, 1 olla de 20 lts., 1 olla de 30 ltrs."
7617,4562,2009,COMODORO RIVADAVIA,"100 sillas, 20 mesas"
7618,4569,2009,COMODORO RIVADAVIA,"1 TV 29"""
7619,4569,2009,COMODORO RIVADAVIA,1 heladera c/freezer
7620,4568,2009,COMODORO RIVADAVIA,"1 TV 29"""
7621,4568,2009,COMODORO RIVADAVIA,"1 minicomponente, 1 microfono"
7622,4563,2009,COMODORO RIVADAVIA,1 PC
7623,4563,2009,COMODORO RIVADAVIA,1 videoproyector
7624,4563,2009,COMODORO RIVADAVIA,"1 cocina industrial, 1 freezer, 1 termotanque"
7625,4375,2009,COMODORO RIVADAVIA,"1 PC, 1 monitor 23"""
7626,4375,2009,COMODORO RIVADAVIA,"1 LCD 32"""
7627,4375,2009,COMODORO RIVADAVIA,1 impresora
7628,4375,2009,COMODORO RIVADAVIA,"1 minicomponente, 1 microfono"
7629,3091,2009,COMODORO RIVADAVIA,75 sillas
7630,3091,2009,COMODORO RIVADAVIA,1 freezer
7631,4572,2009,COMODORO RIVADAVIA,"1 minicomponente, 1 microfono"
7632,4572,2009,COMODORO RIVADAVIA,1 DVD
7633,4572,2009,COMODORO RIVADAVIA,"1 TV 29"""
7634,3878,2009,COMODORO RIVADAVIA,"1 horno microondas, 1 maquina anilladora"
7636,4543,2009,COMODORO RIVADAVIA,1 fotocopiadora
7637,4546,2009,COMODORO RIVADAVIA,"1 cocina industrial, 1 termotanque"
7638,4556,2009,COMODORO RIVADAVIA,50 sillas
7639,4556,2009,COMODORO RIVADAVIA,1 heladera c/freezer
7640,4444,2009,COMODORO RIVADAVIA,1 impresora
7641,4444,2009,COMODORO RIVADAVIA,1 PC
7642,4444,2009,COMODORO RIVADAVIA,"1 TV 29"""
7643,4444,2009,COMODORO RIVADAVIA,Elementos de Educacion fisica
7644,2407,2009,COMODORO RIVADAVIA,1 impresora
7645,2407,2009,COMODORO RIVADAVIA,3 PC
7646,4306,2009,COMODORO RIVADAVIA,Vajilla para 100 personas
7647,4306,2009,COMODORO RIVADAVIA,20 mesas
7648,3823,2009,COMODORO RIVADAVIA,"1 DVD, 1 TV 29"""
7649,3823,2009,COMODORO RIVADAVIA,1 impresora
7650,3243,2009,COMODORO RIVADAVIA,1 PC
7651,3243,2009,COMODORO RIVADAVIA,1 impresora
7652,4570,2009,COMODORO RIVADAVIA,1 videoproyector
7653,4497,2009,COMODORO RIVADAVIA,"1 torno electrico, 1 compresor"
7654,4561,2009,COMODORO RIVADAVIA,4 PC
7655,3648,2009,COMODORO RIVADAVIA,1 PC
7656,3648,2009,COMODORO RIVADAVIA,1 fotocopiadora
7657,4561,2009,COMODORO RIVADAVIA,"1 mueble para TV de 32"""
7658,3648,2009,COMODORO RIVADAVIA,1 impresora
7659,2347,2009,COMODORO RIVADAVIA,"1 cocina industrial, 1 freezer"
7660,4499,2009,COMODORO RIVADAVIA,"1 freezer, 1 heladera con freezer, 1 cocina industrial"
7661,4549,2009,COMODORO RIVADAVIA,"1 imnicomponente, 1 micrófono"
7662,4549,2009,COMODORO RIVADAVIA,1 heladera con freezer
7663,4239,2009,COMODORO RIVADAVIA,"1 PC, 1 monitor de 23"""
7664,4550,2009,COMODORO RIVADAVIA,elementos de laboratorio
7665,4554,2009,COMODORO RIVADAVIA,2 PC
7666,4554,2009,COMODORO RIVADAVIA,1 freezer
7667,4554,2009,COMODORO RIVADAVIA,1 impresora
7668,4554,2009,COMODORO RIVADAVIA,50 sillas
7669,4541,2009,COMODORO RIVADAVIA,1 heladera con freezer
7670,4541,2009,COMODORO RIVADAVIA,"1 DVD, 1 TV 29"""
7671,4555,2009,SARMIENTO,1 videoproyector
7672,4551,2009,COMODORO RIVADAVIA,4 PC
7673,4551,2009,COMODORO RIVADAVIA,2 impresoras
7674,4551,2009,COMODORO RIVADAVIA,"4 mesas para PC, 2 máquinas de coser"
7675,4552,2009,COMODORO RIVADAVIA,"1 minicomponente, 1 micrófono"
7676,4552,2009,COMODORO RIVADAVIA,1 fotocopiadora
7677,4552,2009,COMODORO RIVADAVIA,1 impresora
7678,4547,2009,COMODORO RIVADAVIA,1 DVD
7679,4547,2009,COMODORO RIVADAVIA,"1 minicomponente, 1 microfono"
7680,4547,2009,COMODORO RIVADAVIA,"1 TV 29"""
7681,4547,2009,COMODORO RIVADAVIA,1 radiograbador
7682,4553,2009,COMODORO RIVADAVIA,1 videoproyector
7683,4553,2009,COMODORO RIVADAVIA,1 DVD
7684,4553,2009,COMODORO RIVADAVIA,"1 TV 29"""
7685,3626,2009,COMODORO RIVADAVIA, 3 PC
7686,3626,2009,COMODORO RIVADAVIA, 1 impresora
7687,4540,2009,COMODORO RIVADAVIA, 1 DVD
7688,4545,2009,COMODORO RIVADAVIA,1 impresora
7689,4544,2009,COMODORO RIVADAVIA,"100 sillas, 30 mesas"
7690,4545,2009,COMODORO RIVADAVIA,3 PC
7691,4544,2009,COMODORO RIVADAVIA,Vajilla para 120 personas
7692,4566,2009,COMODORO RIVADAVIA,1 impresora
7693,4566,2009,COMODORO RIVADAVIA,1 PC
7694,3454,2009,EL RIACHO,"1 videoproyector, 1 pantalla"
7695,3676,2009,TRELEW,1 notebook
7696,4490,2009,PUERTO PIRAMIDES,2 notebooks
7697,2354,2009,ESQUEL,1 Heladera con freezer
7698,4056,2009,ATILIO VIGLIONE,3 guitarras
7699,4318,2009,RIO PICO,1 impresora
7700,4318,2009,RIO PICO,1 PC
7702,2896,2009,RIO PICO,1 PC
7703,1806,2009,TRELEW,"1 videoproyector, 1 pantalla"
7704,3455,2009,COMODORO RIVADAVIA, 1 heladera almacenera
7706,3211,2009,TRELEW,"1 TV 29"""
7707,3211,2009,TRELEW,"1 minicomponente, 1 micrófono"
7708,3211,2009,TRELEW,"1 mesa, 7 sillas, 12 juegos de sábanas, 14 juegos de toallas y toallones, 7 cubrecamas, 7 frazadas, 1 extractor de aire, 50 metros de tela para cortina"
7710,4049,2009,PLAYA UNION,1 impresora laser color
7711,3930,2009,TREVELIN,3 PC
7712,3950,2009,TREVELIN,2 PC
7713,3978,2009,TREVELIN,1 PC
7714,4490,2009,PUERTO PIRAMIDES,10 heladeras a gas
7715,3934,2009,TREVELIN,3 PC
7716,3935,2009,TREVELIN,3 PC
7717,3937,2009,CORCOVADO,3 PC
7718,3931,2009,TREVELIN,1 PC
7719,3993,2009,TREVELIN,1 PC
7720,4615,2009,LAGUNITA SALADA, 1 impresora
7721,3852,2009,TRELEW,40 camas 1 plaza
7722,3397,2009,RAWSON,"2 impresoras multifuncion , 2 impresoras laser"
7723,4262,2009,PASO DEL SAPO,3 PC
7724,3893,2009,PASO DEL SAPO,1 equipo de sonido
7725,4262,2009,PASO DEL SAPO,1 fotocopiadora
7726,4262,2009,PASO DEL SAPO,2 fax
7727,4262,2009,PASO DEL SAPO,"2 impresoras multifuncion, 3 sillas de oficina, 2 tandem x 4 sillas, 3 PC"
7728,3629,2009,TRELEW,1 ecografo movil
7729,4233,2009,JOSE DE SAN MARTIN,1 fotocopiadora
7737,3879,2009,RAWSON,"1 TV de 29"""
7750,3415,2009,RIO MAYO,1 PC
7751,3415,2009,RIO MAYO, 1 impresora
7753,4233,2009,JOSE DE SAN MARTIN, 1 videoproyector
7754,4233,2009,JOSE DE SAN MARTIN,5 PC
7755,4233,2009,JOSE DE SAN MARTIN,1 minicomponente con microfono
7756,4233,2009,GOBERNADOR COSTA,1 PC
7762,3558,2009,TRELEW,1 PC
7763,3584,2009,TRELEW,3 impresoras
7764,3584,2009,TRELEW,3 PC
7765,3585,2009,TRELEW,1 impresora
7766,3558,2009,TRELEW,1 impresora
7767,3567,2009,TRELEW,1 PC
7772,4239,2009,COMODORO RIVADAVIA,1 PC - para AUTOCAD
7773,3568,2009,TRELEW,1 PC
7774,3583,2009,TRELEW,3 PC
7775,3572,2009,TRELEW,3 PC
7776,3571,2009,TRELEW,3 PC
7777,3570,2009,TRELEW,1 PC
7778,3573,2009,TRELEW,1 PC
7780,3585,2009,TRELEW,1 PC
7784,4052,2009,TRELEW,1 notebook
7785,3821,2009,TRELEW,1 videoproyector
7786,4205,2009,TRELEW,1 videoproyector
7791,3875,2009,RIO MAYO,"7 placares, 4 jarras, 1 olla"
7792,4233,2009,JOSE DE SAN MARTIN,1 DVD
7799,3795,2009,RAWSON,"1 maquina de coser overlock, 1 bordadora, 20 tijeras, 20 escuadras, 20 reglas"
7800,3391,2009,GASTRE,1 ecógrafo
7808,1224,2009,PTO MADRYN,1 silla de ruedas motorizada
7809,3937,2009,CORCOVADO, 1 Cortadora de Fiambre PAGANI
7810,3934,2009,TREVELIN,1 Cortadora de fiambre PAGANI
7811,3379,2009,ESQUEL,1 fotocopiadora
7813,4208,2009,LAGO PUELO,"1 lavarropas automatico, 1 heladera, 30 frazadas, 45 juegos de sábanas"
7819,3934,2009,TREVELIN,1 cortadora de fiambre PAGANI 300
7820,3937,2009,CORCOVADO,1 cortadora de fiambre PAGANI 300
7821,3379,2009,ESQUEL,1 fotocopiadora
7827,2289,2009,TRELEW,1 PC
7828,3890,2009,RAWSON,1 PC
7829,3578,2009,TRELEW,1 impresora Braille EVEREST
7830,4590,2009,COMODORO RIVADAVIA,100 sillas plasticas
7831,4552,2009,COMODORO RIVADAVIA,1 equipo de sonido
7832,4375,2009,COMODORO RIVADAVIA,1 equipo de sonido
7833,4306,2009,COMODORO RIVADAVIA,1 equipo de sonido
7834,4563,2009,COMODORO RIVADAVIA,1 equipo de sonido
7835,4556,2009,COMODORO RIVADAVIA,1 equipo de sonido
7836,3956,2009,RICARDO ROJAS,"1 equipo de futbol, 1 equipo de voley y 1 equipo de futbol infantil"
7837,3956,2009,RICARDO ROJAS,"2 PC, 1 calorama"
7839,3984,2009,RICARDO ROJAS,1 PC
7840,3984,2009,RICARDO ROJAS,1 Impresora
7841,3984,2009,RICARDO ROJAS,1 TV
7842,3880,2009,ALDEA BELEIRO,"60 litros de pintura, 1 cortadora de cesped, 1 bordeadora, 1 lavarropas automatico, vajilla"
7846,3461,2009,RIO MAYO,"1 TV de 29"""
7849,3875,2009,RIO MAYO,1 PC
7850,4320,2009,RIO MAYO,"1 cocina industrial, 1 termotanque, 24 sillas de caño, 2 mesas de 1.8 metros, 100 litros de pintura"
7851,3875,2009,RIO MAYO,1 impresora
7853,3795,2009,RAWSON,1 biblioteca con llave
7854,4252,2009,TRELEW, 1 pc
7855,4252,2009,TRELEW,1 impresora
7856,4252,2009,TRELEW,1 microfono inalambrico
7857,4210,2009,TRELEW,1 impresora
7858,4210,2009,TRELEW,2 PC
7859,4210,2009,TRELEW, 2 mesas para PC
7860,4207,2009,TRELEW,"1 TV 29"""
7861,4207,2009,TRELEW,1 lavarropas automatico 13.5
7864,3755,2009,TRELEW,3 PC
7865,3755,2009,TRELEW,3 impresoras
7867,4206,2009,TRELEW,1 impresora laser
7868,4206,2009,TRELEW,1 videoproyector
7877,4237,2009,RAWSON,1 freezer
7888,4573,2009,COMODORO RIVADAVIA,43 Juegos de Camisetas y 86 Pelotas de Futbol Nº 5
7907,4667,2009,RAWSON,1 impresora
7908,4667,2009,RAWSON,1 PC
7913,3675,2009,RAWSON,1 notebook
7917,3889,2009,RICARDO ROJAS,"1 TV de 29"""
7918,3889,2009,RICARDO ROJAS,1 impresora
7919,3889,2009,RICARDO ROJAS,Material didácyico vario (OC Nº130/10)
7920,3998,2009,GAN GAN,1 equipo de sonido
7928,3660,2009,COSTA DEL CHUBUT,1 Máquina de corta el cesped
7934,4430,2009,LAS GOLONDRINAS,1 fotocopiadora
7937,2361,2009,COMODORO RIVADAVIA,"30 sogas de saltar, 3 pelotas de futbol"
7941,3889,2009,RICARDO ROJAS,"1 Tv de 29"""
7943,3638,2009,TRELEW,1 oximetro
7945,3898,2009,GAN GAN, 1 equipo de sonido
7946,3468,2009,CUSHAMEN,"1 juego de camisetas, pantalon y medias de futbol"
7953,3470,2009,ESQUEL,"1 notebook, 1 estabilizar, 1 juego de parlantes, 1 microfono"
7954,3470,2009,ESQUEL,1 videoproyector
7955,3248,2009,ESQUEL,1 guitarra
7956,4327,2009,COMODORO RIVADAVIA,75 sillas y 20 mesas plasticas
7983,4394,2009,SARMIENTO,1 heladera con freezer
7984,4394,2009,SARMIENTO,"1 minicomponente, 1 micrófono"
7986,4502,2009,SARMIENTO,"6 PC, 1 alacena, 10 postes, 6 rollos de alambre tejido, 5 palas corazon"
7987,4502,2009,SARMIENTO,1 fotocopiadora
7988,4502,2009,SARMIENTO,1 videoproyector
8015,3366,2009,GAIMAN,3 PC
8022,3984,2009,RICARDO ROJAS,1 telefono inalambrico
8031,4591,2009,EPUYEN,1 bandera de ceremonias
8038,4398,2009,COMODORO RIVADAVIA,1 cortadora de fiambre
8041,4051,2009,COMODORO RIVADAVIA,"1 impresora Braille, 2 software JAWS, 3 notebooks"
8042,4589,2009,COMODORO RIVADAVIA,"Vajilla para 150 personas, 50 sillas plasticas"
8119,3822,2009,GAIMAN,1 impresora
8120,3822,2009,GAIMAN,1 computadora
8123,3658,2009,GAIMAN,1 PC
8192,4209,2009,ALTO RIO SENGUER,1 fotocopiadora
8193,4209,2009,ALTO RIO SENGUER,1  impresora
8196,4394,2009,SARMIENTO,1 impresora laser
8198,4502,2009,SARMIENTO,"10 escardillos, 7 azadas, 1 carro p/transportar comida"
8253,4393,2009,COMODORO RIVADAVIA,1 lavarropas industrial
8271,2408,2009,COMODORO RIVADAVIA,1 equipo de sonido
8272,2408,2009,COMODORO RIVADAVIA,1 PC
8273,2408,2009,COMODORO RIVADAVIA,1 impresora
8304,4222,2009,ESQUEL,4 computadoras
8305,4222,2009,ESQUEL,4 impresoras
8314,3428,2009,ESQUEL,1 computadora
8322,4236,2009,ESQUEL,3 Computadoras
8323,4236,2009,ESQUEL,1 videoproyector
8330,4430,2009,LAS GOLONDRINAS,1 fotocopiadora
8331,3428,2009,ESQUEL,1 Computadora
8332,3428,2009,ESQUEL,1 impresora
8333,3335,2009,TECKA,1 computadora
8334,3335,2009,TECKA,1 impresora
8396,3677,2009,TRELEW,1 PC
8398,3677,2009,TRELEW,1 impresora
8402,3379,2009,ESQUEL,"3 cunas bolso, 90 sillitas, 18 mesitas de madera"
8432,2029,2009,PTO MADRYN,1 fax
8490,2028,2009,ESQUEL,1 minicomponente
8491,2733,2009,CHOLILA, 3 PC
8492,2733,2009,CHOLILA,1 fax
8493,2733,2009,CHOLILA,1 impresora
8767,4331,2009,GASTRE,"1 bateria de 5 cuerpos, 1 guitarra, 1 guiro, 1 teclado"
8768,4331,2009,GASTRE,"3 microfonos, 1 equipo de sonido"
8828,3127,2009,EL HOYO,1 impresora
8829,3127,2009,EL HOYO,1 PC
8894,3638,2009,TRELEW,1 electrocardiografo
7701,17,2010,EL HOYO,"1 minicomponente, 1 micrófono"
7705,104,2010,RAWSON,1 freezer 465 litros
7709,34,2010,COMODORO RIVADAVIA,1 fotocopiadora
7730,446,2010,GOBERNADOR COSTA,5 PC
7731,446,2010,GOBERNADOR COSTA,6 impresoras
7732,446,2010,GOBERNADOR COSTA,1 PC
7733,450,2010,GOBERNADOR COSTA,1 videoproyector
7734,553,2010,GOBERNADOR COSTA,1 horno de cerámica
7735,350,2010,JOSE DE SAN MARTIN,1 PC
7736,350,2010,JOSE DE SAN MARTIN,"1 Minicomponente, 1 microfono"
7738,455,2010,TECKA,3 Computadoras
7739,455,2010,TECKA,1 desmalezadora
7740,455,2010,TECKA,1 videoproyector
7741,455,2010,TECKA,1 micrófono inalámbrico
7742,455,2010,TECKA,3 impresoras
7743,451,2010,GOBERNADOR COSTA,"12 juegos de sabanas, 12 almohadas, 12 cubrecamas"
7744,451,2010,GOBERNADOR COSTA,2 PC
7745,454,2010,GOBERNADOR COSTA,1 equipo de sonido
7746,451,2010,GOBERNADOR COSTA,2 impresoras
7747,449,2010,GOBERNADOR COSTA,elementos de rescate y primeros auxilios
7748,447,2010,GOBERNADOR COSTA,5 máquinas de coser
7749,446,2010,GOBERNADOR COSTA,"1 heladera, 2 pastalindas, 1 freezer, 1 cocina industrial, 1 maquina de picar carne"
7752,472,2010,GOBERNADOR COSTA, 1 PC
7757,452,2010,GOBERNADOR COSTA,"12 balones de basquet, 3 juegos de camisetas"
7758,452,2010,GOBERNADOR COSTA,12 pelotas de futbol
7759,456,2010,GOBERNADOR COSTA,"2 Jirafas de Basquet, 20 mesas rectangularse, 150 sillas"
7760,444,2010,GOBERNADOR COSTA,"12 pelotas de futbol, 22 pecheras, 2 juegos de camisetas"
7761,453,2010,GOBERNADOR COSTA,1 PC
7768,774,2010,GAIMAN,"1 Minicomponente, 1 micrófono"
7769,774,2010,GAIMAN,1 fotocopìadora
7770,773,2010,PTO MADRYN,1 PC
7771,773,2010,PTO MADRYN,"1 videoproyector, 1 pantalla"
7781,687,2010,LAGO PUELO,1 impresora
7782,687,2010,LAGO PUELO,1 PC
7783,687,2010,LAGO PUELO,1 fax
7787,174,2010,TRELEW,1 fotocopiadora
7788,816,2010,RAWSON,1 videoproyector
7789,176,2010,TRELEW,"1 minicomponente, 1 microfono"
7790,737,2010,TRELEW,1 lavarropa automático
7793,448,2010,GOBERNADOR COSTA,1 fotocopiadora
7794,445,2010,GOBERNADOR COSTA,1 fotocopiadora
7795,350,2010,JOSE DE SAN MARTIN,"1 DVD, 1 TV"
7796,350,2010,GOBERNADOR COSTA,1 fotocopiadora
7797,472,2010,GOBERNADOR COSTA,1 fotocopiadora
7798,178,2010,TRELEW,"1 minicomponente, 1 micrófono"
7801,935,2010,TRELEW,"1 videoproyector, 1 pantalla"
7802,935,2010,TRELEW,1 equipo de sonido
7803,935,2010,TRELEW,1 fotocopiadora
7804,935,2010,TRELEW,1 Computadora
7805,935,2010,TRELEW,1 impresora
7806,935,2010,TRELEW,1 televisor
7807,864,2010,GAIMAN,1 videoproyector
7812,396,2010,CARRENLEUFU,100 sillas apilables plasticas
7814,449,2010,GOBERNADOR COSTA,"1 camilla de rescate y evacuacion, 2 set de ferulas"
7815,1058,2010,GAIMAN,"2 cafeteras electricas, 1 licuadora"
7816,1058,2010,GAIMAN,1 equipo de sonido
7817,1058,2010,GAIMAN,"1 TV 29"""
7818,1058,2010,GAIMAN,Herramientas varias según OC Nº 327 y 326/10.-
7822,1058,2010,GAIMAN,"1 cocina de 8 hornallas, 1 procesadora industrial, 1 lavarropas automatico, 1 freezer"
